Local time,Open,High,Low,Close,Volume
01.06.2022 13:00:00.000 GMT+0100,129.551,129.552,129.301,129.326,12483.1104
01.06.2022 14:00:00.000 GMT+0100,129.326,129.444,129.204,129.357,15136.7305
01.06.2022 15:00:00.000 GMT+0100,129.362,129.987,129.362,129.945,19505.1895
01.06.2022 16:00:00.000 GMT+0100,129.946,130.132,129.889,130.098,12023.0703
01.06.2022 17:00:00.000 GMT+0100,130.098,130.134,129.950,130.131,8658.0898
01.06.2022 18:00:00.000 GMT+0100,130.131,130.173,130.056,130.152,8431.21
01.06.2022 19:00:00.000 GMT+0100,130.151,130.180,130.089,130.124,6535.1699
01.06.2022 20:00:00.000 GMT+0100,130.125,130.183,130.118,130.167,4974.0698
01.06.2022 21:00:00.000 GMT+0100,130.167,130.188,130.086,130.086,3745.8101
01.06.2022 22:00:00.000 GMT+0100,130.082,130.158,130.059,130.138,16352.0801
01.06.2022 23:00:00.000 GMT+0100,130.139,130.195,130.096,130.112,2443.01
02.06.2022 00:00:00.000 GMT+0100,130.116,130.238,130.102,130.124,4954.98
02.06.2022 01:00:00.000 GMT+0100,130.125,130.218,129.884,130.038,9121.1201
02.06.2022 02:00:00.000 GMT+0100,130.038,130.107,129.989,129.992,8619.4102
02.06.2022 03:00:00.000 GMT+0100,129.992,130.143,129.892,130.134,9707.04
02.06.2022 04:00:00.000 GMT+0100,130.133,130.136,130.046,130.081,5631.2402
02.06.2022 05:00:00.000 GMT+0100,130.081,130.089,129.987,130.053,5123.8799
02.06.2022 06:00:00.000 GMT+0100,130.056,130.086,129.951,130.028,5587.2202
02.06.2022 07:00:00.000 GMT+0100,130.028,130.040,129.821,129.846,7051.73
02.06.2022 08:00:00.000 GMT+0100,129.844,129.962,129.763,129.896,5414.2998
02.06.2022 09:00:00.000 GMT+0100,129.896,129.965,129.836,129.891,4671.0601
02.06.2022 10:00:00.000 GMT+0100,129.894,129.908,129.688,129.762,4350.6602
02.06.2022 11:00:00.000 GMT+0100,129.764,129.838,129.703,129.722,5146.1299
02.06.2022 12:00:00.000 GMT+0100,129.724,129.764,129.610,129.672,7259.4102
02.06.2022 13:00:00.000 GMT+0100,129.672,129.754,129.510,129.641,16381.1396
02.06.2022 14:00:00.000 GMT+0100,129.641,129.981,129.633,129.941,12993.6396
02.06.2022 15:00:00.000 GMT+0100,129.941,130.039,129.809,129.842,10740
02.06.2022 16:00:00.000 GMT+0100,129.843,129.864,129.693,129.838,5259.27
02.06.2022 17:00:00.000 GMT+0100,129.838,129.856,129.717,129.779,4826.9102
02.06.2022 18:00:00.000 GMT+0100,129.779,129.882,129.770,129.827,5073.3101
02.06.2022 19:00:00.000 GMT+0100,129.829,129.864,129.777,129.856,4056.6499
02.06.2022 20:00:00.000 GMT+0100,129.858,129.878,129.832,129.850,2566.9399
02.06.2022 21:00:00.000 GMT+0100,129.851,129.899,129.792,129.792,2900.99
02.06.2022 22:00:00.000 GMT+0100,129.782,129.870,129.769,129.854,3594.1599
02.06.2022 23:00:00.000 GMT+0100,129.856,129.900,129.838,129.878,3968.3301
03.06.2022 00:00:00.000 GMT+0100,129.879,129.961,129.865,129.936,2867.1399
03.06.2022 01:00:00.000 GMT+0100,129.934,130.039,129.695,129.751,11007.3701
03.06.2022 02:00:00.000 GMT+0100,129.752,129.831,129.682,129.753,12275.2598
03.06.2022 03:00:00.000 GMT+0100,129.754,129.868,129.746,129.798,8957.4902
03.06.2022 04:00:00.000 GMT+0100,129.798,129.849,129.730,129.834,7915.98
03.06.2022 05:00:00.000 GMT+0100,129.837,129.890,129.813,129.844,7820.3398
03.06.2022 06:00:00.000 GMT+0100,129.847,129.881,129.799,129.832,4807.3398
03.06.2022 07:00:00.000 GMT+0100,129.832,129.947,129.810,129.932,6635.71
03.06.2022 08:00:00.000 GMT+0100,129.930,130.053,129.832,129.882,7451.0098
03.06.2022 09:00:00.000 GMT+0100,129.879,129.986,129.865,129.969,4439.5601
03.06.2022 10:00:00.000 GMT+0100,129.970,130.091,129.969,130.084,7247.29
03.06.2022 11:00:00.000 GMT+0100,130.084,130.195,130.050,130.141,7026.8198
03.06.2022 12:00:00.000 GMT+0100,130.141,130.189,130.090,130.132,6626.4502
03.06.2022 13:00:00.000 GMT+0100,130.131,130.650,130.073,130.494,17540.4609
03.06.2022 14:00:00.000 GMT+0100,130.491,130.584,130.391,130.498,14841.2998
03.06.2022 15:00:00.000 GMT+0100,130.498,130.733,130.421,130.706,12033.4902
03.06.2022 16:00:00.000 GMT+0100,130.707,130.974,130.683,130.946,5904.1899
03.06.2022 17:00:00.000 GMT+0100,130.946,130.980,130.796,130.809,4329.8999
03.06.2022 18:00:00.000 GMT+0100,130.809,130.885,130.802,130.885,3188.95
03.06.2022 19:00:00.000 GMT+0100,130.885,130.918,130.814,130.835,3877.3401
03.06.2022 20:00:00.000 GMT+0100,130.835,130.879,130.810,130.858,2100.97
03.06.2022 21:00:00.000 GMT+0100,130.858,130.879,130.779,130.781,3298.8101
03.06.2022 22:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
03.06.2022 23:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 00:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 01:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 02:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 03:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 04:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 05:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 06:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 07:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 08:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 09:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 10:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 11:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 12:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 13:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 14:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 15:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 16:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 17:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 18:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 19:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 20:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 21:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 22:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
04.06.2022 23:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 00:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 01:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 02:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 03:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 04:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 05:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 06:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 07:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 08:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 09:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 10:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 11:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 12:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 13:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 14:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 15:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 16:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 17:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 18:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 19:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 20:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 21:00:00.000 GMT+0100,130.781,130.781,130.781,130.781,0
05.06.2022 22:00:00.000 GMT+0100,130.892,130.897,130.796,130.867,247.57
05.06.2022 23:00:00.000 GMT+0100,130.868,130.996,130.798,130.817,5576.2002
06.06.2022 00:00:00.000 GMT+0100,130.821,130.873,130.705,130.720,7021.0801
06.06.2022 01:00:00.000 GMT+0100,130.720,130.840,130.660,130.828,14712.8701
06.06.2022 02:00:00.000 GMT+0100,130.827,130.827,130.528,130.588,13666.0195
06.06.2022 03:00:00.000 GMT+0100,130.588,130.631,130.547,130.602,7578.23
06.06.2022 04:00:00.000 GMT+0100,130.602,130.612,130.465,130.492,6666.6699
06.06.2022 05:00:00.000 GMT+0100,130.492,130.672,130.429,130.659,9417.5195
06.06.2022 06:00:00.000 GMT+0100,130.660,130.740,130.601,130.622,8626.8096
06.06.2022 07:00:00.000 GMT+0100,130.621,130.695,130.482,130.493,8642.3398
06.06.2022 08:00:00.000 GMT+0100,130.493,130.826,130.466,130.769,10322.0996
06.06.2022 09:00:00.000 GMT+0100,130.768,130.825,130.663,130.750,6652.0098
06.06.2022 10:00:00.000 GMT+0100,130.752,130.785,130.654,130.706,6117.6699
06.06.2022 11:00:00.000 GMT+0100,130.705,130.754,130.614,130.636,4872.1802
06.06.2022 12:00:00.000 GMT+0100,130.638,130.683,130.613,130.648,4971.27
06.06.2022 13:00:00.000 GMT+0100,130.652,130.865,130.651,130.789,5612.8799
06.06.2022 14:00:00.000 GMT+0100,130.790,130.953,130.782,130.942,6900.3101
06.06.2022 15:00:00.000 GMT+0100,130.945,131.446,130.933,131.327,10327.9502
06.06.2022 16:00:00.000 GMT+0100,131.328,131.685,131.327,131.554,9722.5703
06.06.2022 17:00:00.000 GMT+0100,131.555,131.681,131.501,131.672,5532.0498
06.06.2022 18:00:00.000 GMT+0100,131.671,131.838,131.671,131.831,5282.7202
06.06.2022 19:00:00.000 GMT+0100,131.831,132.009,131.796,131.999,5328.0601
06.06.2022 20:00:00.000 GMT+0100,131.999,132.010,131.836,131.845,4301.8198
06.06.2022 21:00:00.000 GMT+0100,131.846,131.905,131.843,131.861,3733.1499
06.06.2022 22:00:00.000 GMT+0100,131.849,131.910,131.844,131.903,867.2
06.06.2022 23:00:00.000 GMT+0100,131.900,132.035,131.888,131.933,2992.1699
07.06.2022 00:00:00.000 GMT+0100,131.934,132.301,131.923,132.173,9074.1104
07.06.2022 01:00:00.000 GMT+0100,132.173,132.337,132.090,132.219,17696.4297
07.06.2022 02:00:00.000 GMT+0100,132.224,132.755,132.224,132.609,25202.2598
07.06.2022 03:00:00.000 GMT+0100,132.609,132.703,132.520,132.588,9708.2305
07.06.2022 04:00:00.000 GMT+0100,132.588,132.667,132.523,132.603,8356.2695
07.06.2022 05:00:00.000 GMT+0100,132.603,132.944,132.577,132.944,12575.7197
07.06.2022 06:00:00.000 GMT+0100,132.943,132.959,132.789,132.893,10687.3496
07.06.2022 07:00:00.000 GMT+0100,132.891,132.997,132.580,132.753,12413.9297
07.06.2022 08:00:00.000 GMT+0100,132.753,132.826,132.559,132.770,15770.9404
07.06.2022 09:00:00.000 GMT+0100,132.771,132.814,132.544,132.746,7689.3501
07.06.2022 10:00:00.000 GMT+0100,132.746,132.769,132.615,132.673,5623.1602
07.06.2022 11:00:00.000 GMT+0100,132.675,132.856,132.649,132.852,6014.5698
07.06.2022 12:00:00.000 GMT+0100,132.850,132.874,132.728,132.858,7601.3901
07.06.2022 13:00:00.000 GMT+0100,132.859,132.895,132.555,132.794,12944.2695
07.06.2022 14:00:00.000 GMT+0100,132.796,132.852,132.408,132.553,15085.9902
07.06.2022 15:00:00.000 GMT+0100,132.552,132.684,132.315,132.479,14028.2803
07.06.2022 16:00:00.000 GMT+0100,132.481,132.599,132.353,132.536,8476.1396
07.06.2022 17:00:00.000 GMT+0100,132.536,132.651,132.509,132.588,5085.3398
07.06.2022 18:00:00.000 GMT+0100,132.589,132.669,132.480,132.534,5158.7998
07.06.2022 19:00:00.000 GMT+0100,132.535,132.570,132.474,132.553,6619.1401
07.06.2022 20:00:00.000 GMT+0100,132.552,132.643,132.530,132.636,5370.0801
07.06.2022 21:00:00.000 GMT+0100,132.636,132.672,132.550,132.550,3345.78
07.06.2022 22:00:00.000 GMT+0100,132.535,132.639,132.534,132.630,3378.6101
07.06.2022 23:00:00.000 GMT+0100,132.631,132.707,132.596,132.683,1978.61
08.06.2022 00:00:00.000 GMT+0100,132.685,132.848,132.678,132.821,4002.3401
08.06.2022 01:00:00.000 GMT+0100,132.820,133.114,132.717,133.067,9052.29
08.06.2022 02:00:00.000 GMT+0100,133.070,133.211,132.881,133.120,17529.4492
08.06.2022 03:00:00.000 GMT+0100,133.129,133.132,132.926,133.018,8696.6104
08.06.2022 04:00:00.000 GMT+0100,133.017,133.080,132.913,133.053,7416.5298
08.06.2022 05:00:00.000 GMT+0100,133.053,133.297,133.032,133.249,7837.73
08.06.2022 06:00:00.000 GMT+0100,133.248,133.261,133.130,133.197,8301.5898
08.06.2022 07:00:00.000 GMT+0100,133.198,133.386,132.937,133.303,14515.3496
08.06.2022 08:00:00.000 GMT+0100,133.303,133.635,133.232,133.577,13153.0098
08.06.2022 09:00:00.000 GMT+0100,133.578,133.865,133.558,133.835,15451.21
08.06.2022 10:00:00.000 GMT+0100,133.835,133.835,133.674,133.779,11569.4902
08.06.2022 11:00:00.000 GMT+0100,133.779,134.130,133.744,134.001,12624.29
08.06.2022 12:00:00.000 GMT+0100,134.003,134.104,133.809,133.981,12267.7998
08.06.2022 13:00:00.000 GMT+0100,133.982,134.475,133.905,134.290,17295.8691
08.06.2022 14:00:00.000 GMT+0100,134.289,134.349,134.007,134.089,17036.7207
08.06.2022 15:00:00.000 GMT+0100,134.087,134.196,133.601,133.839,18163.7109
08.06.2022 16:00:00.000 GMT+0100,133.839,134.054,133.727,134.050,10847.4805
08.06.2022 17:00:00.000 GMT+0100,134.050,134.150,133.878,134.053,8513.5703
08.06.2022 18:00:00.000 GMT+0100,134.052,134.122,133.951,134.099,6957.0698
08.06.2022 19:00:00.000 GMT+0100,134.098,134.210,134.080,134.174,5699.6802
08.06.2022 20:00:00.000 GMT+0100,134.173,134.283,134.102,134.253,4163.5298
08.06.2022 21:00:00.000 GMT+0100,134.253,134.300,134.213,134.221,3198.4099
08.06.2022 22:00:00.000 GMT+0100,134.208,134.260,133.960,134.224,1656.96
08.06.2022 23:00:00.000 GMT+0100,134.215,134.407,134.197,134.389,3359.23
09.06.2022 00:00:00.000 GMT+0100,134.389,134.530,134.349,134.456,6438.4702
09.06.2022 01:00:00.000 GMT+0100,134.454,134.555,134.264,134.273,14937.8896
09.06.2022 02:00:00.000 GMT+0100,134.272,134.364,134.119,134.353,12061.0801
09.06.2022 03:00:00.000 GMT+0100,134.351,134.463,134.192,134.270,9195.9404
09.06.2022 04:00:00.000 GMT+0100,134.271,134.311,133.823,133.945,10634.1104
09.06.2022 05:00:00.000 GMT+0100,133.945,134.202,133.929,134.174,8002.1099
09.06.2022 06:00:00.000 GMT+0100,134.174,134.174,133.641,133.823,12467.3701
09.06.2022 07:00:00.000 GMT+0100,133.824,133.960,133.763,133.870,13485.6699
09.06.2022 08:00:00.000 GMT+0100,133.870,133.881,133.400,133.479,15399.9805
09.06.2022 09:00:00.000 GMT+0100,133.475,133.766,133.381,133.641,12439.5703
09.06.2022 10:00:00.000 GMT+0100,133.641,133.700,133.437,133.465,9134.79
09.06.2022 11:00:00.000 GMT+0100,133.466,133.505,133.182,133.308,12095.1299
09.06.2022 12:00:00.000 GMT+0100,133.310,133.792,133.287,133.707,17550.4102
09.06.2022 13:00:00.000 GMT+0100,133.708,134.020,133.624,133.784,26365.2793
09.06.2022 14:00:00.000 GMT+0100,133.783,134.101,133.600,133.701,22794.75
09.06.2022 15:00:00.000 GMT+0100,133.701,134.308,133.681,134.302,16528.6699
09.06.2022 16:00:00.000 GMT+0100,134.299,134.312,133.935,134.066,11751.1602
09.06.2022 17:00:00.000 GMT+0100,134.066,134.186,134.032,134.156,6819.25
09.06.2022 18:00:00.000 GMT+0100,134.153,134.165,134.032,134.129,6667.8301
09.06.2022 19:00:00.000 GMT+0100,134.128,134.306,134.107,134.282,5253.48
09.06.2022 20:00:00.000 GMT+0100,134.281,134.431,134.259,134.430,4603.25
09.06.2022 21:00:00.000 GMT+0100,134.429,134.445,134.327,134.332,2999.05
09.06.2022 22:00:00.000 GMT+0100,134.298,134.402,134.274,134.393,2410.3701
09.06.2022 23:00:00.000 GMT+0100,134.393,134.464,134.368,134.445,4405.3999
10.06.2022 00:00:00.000 GMT+0100,134.446,134.474,134.390,134.390,3859.27
10.06.2022 01:00:00.000 GMT+0100,134.391,134.392,133.962,134.003,15894.3301
10.06.2022 02:00:00.000 GMT+0100,134.004,134.281,133.954,134.171,13806.5098
10.06.2022 03:00:00.000 GMT+0100,134.165,134.217,133.914,134.071,10134.4004
10.06.2022 04:00:00.000 GMT+0100,134.071,134.146,134.004,134.094,8070.6299
10.06.2022 05:00:00.000 GMT+0100,134.092,134.221,134.012,134.204,5434.3799
10.06.2022 06:00:00.000 GMT+0100,134.206,134.211,133.665,133.721,14881.7002
10.06.2022 07:00:00.000 GMT+0100,133.721,133.974,133.634,133.849,12214.0596
10.06.2022 08:00:00.000 GMT+0100,133.849,133.909,133.362,133.609,19901.6602
10.06.2022 09:00:00.000 GMT+0100,133.609,133.864,133.583,133.857,9662.8096
10.06.2022 10:00:00.000 GMT+0100,133.857,134.004,133.734,133.829,9079.1602
10.06.2022 11:00:00.000 GMT+0100,133.828,133.879,133.710,133.768,8716.9697
10.06.2022 12:00:00.000 GMT+0100,133.768,134.002,133.706,133.951,6786.2202
10.06.2022 13:00:00.000 GMT+0100,133.952,134.386,133.520,133.957,22084.9492
10.06.2022 14:00:00.000 GMT+0100,133.954,134.289,133.756,134.241,19371.1406
10.06.2022 15:00:00.000 GMT+0100,134.242,134.279,133.891,134.235,15157.0498
10.06.2022 16:00:00.000 GMT+0100,134.234,134.251,134.099,134.196,9574.1797
10.06.2022 17:00:00.000 GMT+0100,134.195,134.330,134.167,134.310,5518.71
10.06.2022 18:00:00.000 GMT+0100,134.309,134.383,134.216,134.367,6439.4502
10.06.2022 19:00:00.000 GMT+0100,134.367,134.373,134.294,134.359,6334.8901
10.06.2022 20:00:00.000 GMT+0100,134.360,134.397,134.347,134.380,4621.3101
10.06.2022 21:00:00.000 GMT+0100,134.381,134.480,134.323,134.384,3325.8201
10.06.2022 22:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
10.06.2022 23:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 00:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 01:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 02:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 03:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 04:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 05:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 06:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 07:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 08:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 09:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 10:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 11:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 12:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 13:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 14:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 15:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 16:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 17:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 18:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 19:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 20:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 21:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 22:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
11.06.2022 23:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 00:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 01:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 02:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 03:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 04:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 05:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 06:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 07:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 08:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 09:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 10:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 11:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 12:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 13:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 14:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 15:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 16:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 17:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 18:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 19:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 20:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 21:00:00.000 GMT+0100,134.384,134.384,134.384,134.384,0
12.06.2022 22:00:00.000 GMT+0100,134.298,134.417,134.296,134.412,307.07
12.06.2022 23:00:00.000 GMT+0100,134.411,134.730,134.405,134.663,12624.9404
13.06.2022 00:00:00.000 GMT+0100,134.662,134.850,134.585,134.787,19252
13.06.2022 01:00:00.000 GMT+0100,134.786,134.993,134.666,134.959,16922.9199
13.06.2022 02:00:00.000 GMT+0100,134.960,134.998,134.680,134.888,17896.9297
13.06.2022 03:00:00.000 GMT+0100,134.890,134.913,134.724,134.820,16610.4102
13.06.2022 04:00:00.000 GMT+0100,134.822,134.932,134.776,134.908,11710.2002
13.06.2022 05:00:00.000 GMT+0100,134.907,135.196,134.898,135.016,20690.0605
13.06.2022 06:00:00.000 GMT+0100,135.018,135.131,134.718,134.909,32499.7891
13.06.2022 07:00:00.000 GMT+0100,134.916,134.920,134.476,134.667,23815.0898
13.06.2022 08:00:00.000 GMT+0100,134.668,134.785,134.418,134.590,18428.3906
13.06.2022 09:00:00.000 GMT+0100,134.589,134.641,134.136,134.330,17397.0703
13.06.2022 10:00:00.000 GMT+0100,134.333,134.565,134.292,134.530,11784.1797
13.06.2022 11:00:00.000 GMT+0100,134.532,134.651,134.439,134.449,9364.7197
13.06.2022 12:00:00.000 GMT+0100,134.449,134.699,134.304,134.500,14868.96
13.06.2022 13:00:00.000 GMT+0100,134.501,134.502,133.869,134.042,32197.5996
13.06.2022 14:00:00.000 GMT+0100,134.042,134.084,133.590,133.642,26686.6406
13.06.2022 15:00:00.000 GMT+0100,133.644,133.962,133.634,133.883,22399.2793
13.06.2022 16:00:00.000 GMT+0100,133.880,134.271,133.837,134.126,15703.29
13.06.2022 17:00:00.000 GMT+0100,134.127,134.196,133.952,134.186,11588.4902
13.06.2022 18:00:00.000 GMT+0100,134.187,134.209,133.940,134.053,8601.0898
13.06.2022 19:00:00.000 GMT+0100,134.054,134.304,134.022,134.294,7953.73
13.06.2022 20:00:00.000 GMT+0100,134.294,134.666,134.223,134.360,31558.8008
13.06.2022 21:00:00.000 GMT+0100,134.364,134.506,134.336,134.391,6462.7402
13.06.2022 22:00:00.000 GMT+0100,134.388,134.446,134.387,134.409,5559.52
13.06.2022 23:00:00.000 GMT+0100,134.410,134.517,134.289,134.314,5609.6499
14.06.2022 00:00:00.000 GMT+0100,134.313,134.396,134.197,134.236,5080.8101
14.06.2022 01:00:00.000 GMT+0100,134.235,134.338,133.869,134.150,19559.9199
14.06.2022 02:00:00.000 GMT+0100,134.151,134.361,134.078,134.301,19021.4102
14.06.2022 03:00:00.000 GMT+0100,134.299,134.447,134.204,134.271,14994.4102
14.06.2022 04:00:00.000 GMT+0100,134.272,134.816,134.128,134.569,18486.75
14.06.2022 05:00:00.000 GMT+0100,134.569,134.758,134.487,134.599,14002.9697
14.06.2022 06:00:00.000 GMT+0100,134.599,134.781,134.542,134.659,14702.5996
14.06.2022 07:00:00.000 GMT+0100,134.658,134.743,134.458,134.660,20607.4707
14.06.2022 08:00:00.000 GMT+0100,134.661,134.667,134.263,134.418,19311.8809
14.06.2022 09:00:00.000 GMT+0100,134.418,134.454,134.013,134.182,17897.7793
14.06.2022 10:00:00.000 GMT+0100,134.181,134.310,134.145,134.202,15782.9502
14.06.2022 11:00:00.000 GMT+0100,134.200,134.325,134.099,134.226,12508.4404
14.06.2022 12:00:00.000 GMT+0100,134.226,134.555,134.218,134.513,15738.6396
14.06.2022 13:00:00.000 GMT+0100,134.513,134.604,134.353,134.578,22825.8008
14.06.2022 14:00:00.000 GMT+0100,134.578,134.667,134.245,134.429,20341.0996
14.06.2022 15:00:00.000 GMT+0100,134.428,134.652,134.406,134.612,16888.6992
14.06.2022 16:00:00.000 GMT+0100,134.613,134.978,134.584,134.893,18287.4609
14.06.2022 17:00:00.000 GMT+0100,134.893,135.003,134.831,134.979,13183.1299
14.06.2022 18:00:00.000 GMT+0100,134.979,135.008,134.742,134.931,10304.7695
14.06.2022 19:00:00.000 GMT+0100,134.930,135.239,134.824,135.239,10060.96
14.06.2022 20:00:00.000 GMT+0100,135.244,135.442,135.136,135.175,17769.2793
14.06.2022 21:00:00.000 GMT+0100,135.178,135.474,135.142,135.462,4051.6499
14.06.2022 22:00:00.000 GMT+0100,135.462,135.586,135.360,135.559,2885.6699
14.06.2022 23:00:00.000 GMT+0100,135.559,135.571,135.319,135.413,6585.6001
15.06.2022 00:00:00.000 GMT+0100,135.418,135.418,135.167,135.274,6235.5098
15.06.2022 01:00:00.000 GMT+0100,135.274,135.304,134.866,135.016,16721.5098
15.06.2022 02:00:00.000 GMT+0100,135.020,135.240,134.988,135.215,15232.5195
15.06.2022 03:00:00.000 GMT+0100,135.214,135.295,135.089,135.123,10863.5801
